name,description,topics
The San Mateo Spiritual Healing Meetup Group,"Meet other locals to discuss and learn ancient Indian spiritual knowledge and healing techniques. The organizer, Lora, is a native San Mateoan, but has spent ten years living at an ashram in South India.  Lora returns to San Mateo and the bay area regularly and is excited to start a healing group in her hometown!
We will talk about ways to incorporate spirituality into your daily life which will create peace, inner happiness and clarity.  You will learn about powerful healing techniques that work on the 'soul' level --healing techniques with the capacity to heal any type of illness.    This meetup group will also be a place to share your personal experiences and a place where you can feel supported. Open to people of all faiths and cultures!","[{u'name': u'New In Town', u'urlkey': u'newintown', u'id': 1273}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Consciousness', u'urlkey': u'consciousness', u'id': 4417}, {u'name': u'Social Networking', u'urlkey': u'socialnetwork', u'id': 4422}, {u'name': u'Life Transformation', u'urlkey': u'lifetransform', u'id': 8702}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Social', u'urlkey': u'social', u'id': 10581}, {u'name': u'Fun Times', u'urlkey': u'fun-times', u'id': 15117}, {u'name': u'Energy Healing', u'urlkey': u'energy-healing', u'id': 15738}, {u'name': u'Alternative Medicine', u'urlkey': u'alternative-medicine', u'id': 17150}, {u'name': u'Spiritual Growth', u'urlkey': u'spiritual-growth', u'id': 17658}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}]"
Self-Help -- Holistic & Rapid Transformation,"<p>As a Marriage, Family Therapist, author, speaker, and teacher for 30 years, I have helped many people create the love, joy, health, success, and abundance they desired. I love to share the unique process I developed that I call HART, which stands for Holistic And Rapid Transformation.</p>
<p>Please join us if you are interested in feeling peacefully powerful and living a successful, happy life. I will be offering many group events to serve you.</p>
<p>I have planned several fun and profound Thursday evening meetings in Campbell the rest of the year and I will keep you posted. Let me know if there are topics you would like me to cover.</p>
<p>Meanwhile, there are numerous free self-help and inspirational poems, articles, teleclasses, etc. to benefit from on my website. I also offer a free newsletter and two free gifts when you join, ""Joyful News"". They are a ""Heal Your Body"" Mp3 audio teleclass and ""Truths Set You Free"" e-booklet.<br>

It is a joy to support you in your Holsitic and Rapid Transformation.</p>
<p><br>

Many blessings,<br>

Helene Rothschild, MS, MA, LMFT<br>

www.lovetopeace.com<br>

1-888-639-6390</p>","[{u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Law of Attraction', u'urlkey': u'lawofattraction', u'id': 3382}, {u'name': u'Consciousness', u'urlkey': u'consciousness', u'id': 4417}, {u'name': u'Life Transformation', u'urlkey': u'lifetransform', u'id': 8702}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Alternative Medicine', u'urlkey': u'alternative-medicine', u'id': 17150}]"
Lean Culture,"<p>Lean startup is a startup methodology which aims to reduce the market risks and minimize capital requirements by adopting a combination of business-hypothesis-driven experimentation, iterative product releases, and validated learning.</p> 
<p>But while the lean startup methodology has become practically a gospel in the startup community, it is more honored&nbsp; in breach than in practice.</p> 
<p>Why is it so hard to be lean?</p> 
<p>Lean is humble; it requires admitting that you don't know your market as well as you imagine.</p> 
<p>Lean is frugal; it entails making do with less or even with virtually nothing.</p> 
<p>Lean is disciplined; it requires us to focus on areas that are not our natural forte.</p> 
<p>What can entrepreneurs do to foster a lean culture?</p> 
<p>1) Learn lean startup methodology.</p> 
<p>2) Practice lean startup methodology where you have control.</p> 
<p>3) Promote lean startup methodology outside your areas of control.</p> 
<p>Join us to explore the practice of lean startup methodology.</p>
<br>","[{u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Professional Networking', u'urlkey': u'professional-networking', u'id': 15720}, {u'name': u'Entrepreneurship', u'urlkey': u'entrepreneurship', u'id': 19882}, {u'name': u'Entrepreneur Networking', u'urlkey': u'business-entrepreneur-networking', u'id': 20060}, {u'name': u'Startup Businesses', u'urlkey': u'startup-businesses', u'id': 21681}, {u'name': u'Lean Startup', u'urlkey': u'lean-startup', u'id': 38660}, {u'name': u'Founders', u'urlkey': u'founders', u'id': 46616}, {u'name': u'Startup Incubation', u'urlkey': u'startup-incubation-and-entrepreneurship-mentors', u'id': 99649}, {u'name': u'Technology Startups', u'urlkey': u'technology-startups', u'id': 108403}, {u'name': u'Internet Startups', u'urlkey': u'internet-startups', u'id': 128595}]"
North Berkeley - Manjushri Lineage Buddhist Group,"<p><span>Hello and welcome,</span></p>
<p><span><span>We are a group of sincere, warm-hearted spiritual seekers in the Buddhist Mahayana and</span> <span>Vajrayana</span> <span>traditions</span></span><span>.This group is an opportunity for newcomers to Buddhism and established practitioners. Our wish is to make our lives meaningful and&nbsp;</span><span><span>unveil the limitless wisdom and compassion that is our fullest potential helping each other support the integration of the Buddha's teachings into our daily lives.</span></span></p>
<p><span>We have the great good fortune to be guided on our journey by Lama Namnang Mingjo Dorje Rinpoche, a very humble yet immensely accomplished yogi.</span> <span>We offer members opportunities to attend teachings, meditation groups, Buddhist movies and other fun, spiritually nourishing activities. There is never a charge for an event.&nbsp;</span></p>
<p><span>For more information about our Lama and our Center, please see our Website</span>&nbsp;<a href=""http://www.kadamessence.org/"">Kadam Essence</a></p>
<p><span><a href=""http://www.meetup.com/Oakland-Berkeley-Introduction-to-Buddhism-Meditation-Group/""></a></span></p>
<p><span>Sincerely,</span></p>
<p><span>Lisa, Karen, Ryan, Michelle</span></p>
<p><strong><span>Manjushri Lineage Buddha Dharma Center</span></strong></p>","[{u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Buddhist Meditation', u'urlkey': u'buddhist-meditation', u'id': 16887}, {u'name': u'Stress Relief', u'urlkey': u'stress-relief', u'id': 17075}, {u'name': u'Tibetan Buddhism', u'urlkey': u'tibetan-buddhism', u'id': 21345}, {u'name': u'Dalai Lama', u'urlkey': u'dalai-lama', u'id': 46695}, {u'name': u'Buddhist', u'urlkey': u'buddhist', u'id': 128602}]"
Connecting With Nature,"<p>Nature Connection Events - We evolved in communication with the natural world, our nervous systems need nature. In our modern world we often become separated from our connection to nature. Reconnecting with nature is reconnecting with our essence, regrounding us and rebalancing our nervous system. In this group we'll seek out unique ways of connecting with the natural world.</p>","[{u'name': u'Singles', u'urlkey': u'singles', u'id': 498}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Social Anxiety', u'urlkey': u'social-anxiety', u'id': 18575}, {u'name': u'Life Coaching', u'urlkey': u'life-coaching', u'id': 18692}, {u'name': u'Dating and Relationships', u'urlkey': u'dating-and-relationships', u'id': 20246}, {u'name': u'Shyness', u'urlkey': u'shy', u'id': 414252}]"
Healing House Events,"<p>Healing House Events is a gathering of seekers, healers, teachers, students, practitioners and the simply curious. From meditations to Reiki training, we bring a variety of experiences for the body, mind and spirit. Join us for classes to support the seasoned practitioner as well as those who are just beginning their spiritual journeys. Watch the calendar for for upcoming events and, if you have ideas or suggestions for something new or an improvement on existing events, please let us know.</p>
<p>Blessings!</p>
<p>Dr. Ayleen<br></p>","[{u'name': u'Metaphysics', u'urlkey': u'metaphysics', u'id': 774}, {u'name': u'Shamanism', u'urlkey': u'shamanism', u'id': 1254}, {u'name': u'New In Town', u'urlkey': u'newintown', u'id': 1273}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Druid', u'urlkey': u'druid', u'id': 1545}, {u'name': u'Spiritualism', u'urlkey': u'spiritualism', u'id': 1948}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Law of Attraction', u'urlkey': u'lawofattraction', u'id': 3382}, {u'name': u'Consciousness', u'urlkey': u'consciousness', u'id': 4417}, {u'name': u'Social Networking', u'urlkey': u'socialnetwork', u'id': 4422}, {u'name': u'Life Transformation', u'urlkey': u'lifetransform', u'id': 8702}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Social', u'urlkey': u'social', u'id': 10581}, {u'name': u'Energy Healing', u'urlkey': u'energy-healing', u'id': 15738}, {u'name': u'Alternative Medicine', u'urlkey': u'alternative-medicine', u'id': 17150}]"
Ananda Marin Meditation Meetup Group,"<p>Meetup with us to experience more joy, inner peace, calmness and energy in your life. The ancient techniques of yoga and meditation are explained in a practical, easy to understand way that helps both beginners and seasoned meditators go deeply within and experience positive results. Ananda Marin Meditation is open to anyone looking for meditation support, instruction and fellowship.</p>
<p>We practice teachings and techniques based on the teachings of Paramhansa Yogananda, http://www.ananda.org/ananda/yogananda.html and his direct disciple Swami Kriyananda. http://www.swamikriyananda.org/index-2.asp</p>
<p>We meet monthly for the Ananda Marin Meditation, that includes a short talk, instruction as needed, Energization Exercises, Chanting, Meditation and Healing Prayers in the tradition of Paramhansa Yogananda on Friday afternoons.We are looking to expand to other times as well.</p>
<p>These meetups are free. We set out a donation basket to help cover expenses. We appreciate the support of our community both in the form of donations and assisting with the meditation meetings (set up/breakdown, bringing flowers etc). We also offer group, semi-private and private yoga classes, taught by Nicole DeAvilla as well as Yoga Topics mini courses. See the calendar for more information. And we sponsor workshops with out of town guest speakers.</p>","[{u'name': u'Yoga', u'urlkey': u'yoga', u'id': 244}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Stress Relief', u'urlkey': u'stress-relief', u'id': 17075}, {u'name': u'Alternative Medicine', u'urlkey': u'alternative-medicine', u'id': 17150}, {u'name': u'Gentle Yoga', u'urlkey': u'gentle-yoga', u'id': 18960}, {u'name': u'Paramhansa Yogananda', u'urlkey': u'paramhansa-yogananda', u'id': 19697}]"
Exploring-Career-Business-Possibilities,"<p>Led by David Thiermann, career consultant for 30 years. David will talk with members about self-assessment, exploring career options, determining your focus, marketing yourself and ongoing career management. Everyone will leave with new ideas, new expectations, motivation to be more proactive and enthusiasm to move forward. Get inspired and excited. Sign up today for an enjoyable experience. Jokes are included....bring a joke and let's have fun. Please join me on Facebook and LinkedIn, and Google my name to learn more about me. If you can't attend my Meetup in person, you are welcome to call or text me anytime on my cell phone to talk about your needs or goals: 831-435-9321. Thanks, David</p>","[{u'name': u'Small Business', u'urlkey': u'smallbiz', u'id': 389}, {u'name': u'New In Town', u'urlkey': u'newintown', u'id': 1273}, {u'name': u'Network Marketing', u'urlkey': u'networkmarket', u'id': 2532}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Social Networking', u'urlkey': u'socialnetwork', u'id': 4422}, {u'name': u'Social', u'urlkey': u'social', u'id': 10581}, {u'name': u'Business Referral Networking', u'urlkey': u'business-referral-networking', u'id': 15405}, {u'name': u'Professional Networking', u'urlkey': u'professional-networking', u'id': 15720}, {u'name': u'Business Strategy', u'urlkey': u'business-strategy', u'id': 17635}, {u'name': u'Career, executive, placement, job search, resume', u'urlkey': u'career-executive-placement-job-search-resume', u'id': 19112}, {u'name': u'Entrepreneurship', u'urlkey': u'entrepreneurship', u'id': 19882}, {u'name': u'Career Coaching', u'urlkey': u'career-coaching', u'id': 20251}, {u'name': u'Small Business Coaching', u'urlkey': u'small-business-coaching', u'id': 40812}, {u'name': u'Career & Vocational Counseling', u'urlkey': u'career-vocational-counseling', u'id': 43394}, {u'name': u'Executive Coaching', u'urlkey': u'executive-coaching', u'id': 135717}]"
Modern Mystery School- Northern California HQ,"<p>This group is for those who which to bring Empowerment and Joy into their lives by utilizing sacred and ancient teachings that have been proven to work for over 3000 years in the unbroken Mystery School tradition that goes directly back to King Solomon the Wise! We hold meditation circles, teach Astral Travel, Sacred Geometry, Spiritual Intuition and Empower Thyself- which is an initiation into the Universal Brotherhood and Sisterhood of Light, overseen by the Hierarchy of Light. We are dedicated to you bolstering your own connection to Source and God which is your birthright! Weekly Community Guided Meditation every Tuesday night from 7:30-8:30.&nbsp; If you don't see many people signed up it is still on. We promote on facebook and in person so it may show 2 people coming when there may be 12 people :)</p>","[{u'name': u'Metaphysics', u'urlkey': u'metaphysics', u'id': 774}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Kabbalah', u'urlkey': u'kabbalah', u'id': 2054}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Consciousness', u'urlkey': u'consciousness', u'id': 4417}, {u'name': u'Life Transformation', u'urlkey': u'lifetransform', u'id': 8702}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Energy Healing', u'urlkey': u'energy-healing', u'id': 15738}, {u'name': u'Spiritual Growth', u'urlkey': u'spiritual-growth', u'id': 17658}, {u'name': u'Intuition', u'urlkey': u'intuition', u'id': 18371}, {u'name': u'Transformation', u'urlkey': u'transformation', u'id': 21591}, {u'name': u'Self Exploration', u'urlkey': u'self-exploration', u'id': 29158}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Spiritual Awakening', u'urlkey': u'spiritual-awakening', u'id': 69583}, {u'name': u'Mystery School', u'urlkey': u'mystery-school', u'id': 103939}]"
OneTaste San Francisco,"<p><img src=""https://secure.meetupstatic.com/photos/event/8/5/7/5/600_466114165.jpeg""></p>
<p><span>OneTaste is a wellness and lifestyle company providing courses and mindfulness practices, in particular Orgasmic Meditation, that improve wellbeing, focus, emotional intelligence, connection and fulfillment.&nbsp;Our mission is to help people reach their highest potential through living in a flow state, a state based in connection.</span><br></p>
<p><i><b>OneTaste San Francisco</b></i> is a group of &nbsp;fun, open-minded people who gather together to have honest conversations about having a richer life and we use the areas of relationship, sex, and intimacy. We are a lot of fun (our meet-ups are not scary!) so you don't have to worry.&nbsp; <br></p>
<p>Our MeetUp events are open to everyone and designed to introduce you to what's possible with a wider-spectrum understanding of Orgasm, our incredible community, and Orgasmic Meditation (OM). Orgasmic Meditation is a wellness practice (like yoga and pilates) that is designed for singles and couples to experience more connection, vitality, pleasure, and meaning in every aspect of their lives.&nbsp;</p>
<p>You can participate at whatever level feels good to you. We're excited to meet you! <br></p>
<p>If you have any questions, feel free to reach out to&nbsp; Michele (Meetup Organizer &amp; OM Expert)&nbsp; at (860) 301 0180 call or text!</p>
<p><br></p>","[{u'name': u'Singles', u'urlkey': u'singles', u'id': 498}, {u'name': u'New In Town', u'urlkey': u'newintown', u'id': 1273}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Consciousness', u'urlkey': u'consciousness', u'id': 4417}, {u'name': u'Social Networking', u'urlkey': u'socialnetwork', u'id': 4422}, {u'name': u""Women's Social"", u'urlkey': u'women', u'id': 10232}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Social', u'urlkey': u'social', u'id': 10581}, {u'name': u'Personal Development', u'urlkey': u'personal-development', u'id': 16468}, {u'name': u'Spiritual Growth', u'urlkey': u'spiritual-growth', u'id': 17658}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Dating and Relationships', u'urlkey': u'dating-and-relationships', u'id': 20246}]"
Fun Spiritual Singles,"<p><span>Hello everyone and welcome!</span></p>
<p><span>I am so happy to be the new organizer for the ""Fun Spiritual Singles"" group in San Jose. &nbsp;Helene, the previous organizer (counselor, and teacher) has stepped down and has asked me to carry the torch for this group. &nbsp;I am honored (and excited) to take this on! Many thanks for all of her years of service here!</span></p>
<p><span>The intention of this group is well aligned with the many singles events and activities that I currently host so I think this is a very natural pairing. &nbsp;I am totally charged up to create some great new events together.</span></p>
<p><span><strong><span>Group Description</span></strong></span></p>
<p><span>Now is the time to have more fun and love in your life! &nbsp;J</span><span>oin our fun and profound group of healthy men and women who are interested in opening to more love, friends, successful relationships, spirituality. This is a fun and safe way to meet like-minded people.</span></p>
<p>Our gatherings are social and interactive, and sometimes even deep and moving. All of our activities offered here are designed to help you meet other spiritual singles. &nbsp;As a ""Love-Coach"" and Tantra teacher, &nbsp;<span>I have organized and facilitated many fun and profound singles meetings and social events, and I am excited to offer many new and creative events for this group.</span></p>
<p><span><strong><span>Spiritual Singles</span></strong></span></p>
<p>To me, spiritual people are much more&nbsp;accepting of others, they live in integrity, are kind and caring, and tell their truth in a loving and compassionate way. They believe in a divine source and honor all other people's beliefs.</p>
<p>I so look forward to meeting up with you! Please join our group, explore our upcoming events, and then come out and play!</p>
<p>I invite you to check out my website and learn about all of my other exciting events. www.divinekika.com</p>
<p>Many blessings,</p>
<p>Kika Alexsandra Marianetti</p>
<p>divinekika@gmail.com</p>
<p><span>PS.</span></p>
<p><span>Please contact Kika if you have ideas about future meetups, or if you know of good venues for us to meet. Ideally, venues should be low cost or free.</span></p>","[{u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Law of Attraction', u'urlkey': u'lawofattraction', u'id': 3382}, {u'name': u'Consciousness', u'urlkey': u'consciousness', u'id': 4417}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Social', u'urlkey': u'social', u'id': 10581}, {u'name': u'Dating and Relationships', u'urlkey': u'dating-and-relationships', u'id': 20246}, {u'name': u'Singles, Friends, Social Network, Enjoying Life', u'urlkey': u'singles-friends-social-network-enjoying-life', u'id': 23626}, {u'name': u'Self Exploration', u'urlkey': u'self-exploration', u'id': 29158}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Spiritual Awakening', u'urlkey': u'spiritual-awakening', u'id': 69583}]"
Drumming As Spiritual Practice,"<p>Connect with a primal and essential aspect of your spirituality through drumming! Rhythm is intrinsic to the world in which we live. Join us for an exploration of drumming as a spiritual practice.</p>
<p>No drumming experience necessary. We will have some drums on hand to use during the gathering, so no drum is necessary either. Your interest in drumming and a desire to nurture your spirit are all that are required!</p>
<p>We will meet every other Sunday evening at 7:30pm. This group is sponsored by the Table www.thetableberkeley.org.</p>","[{u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Drum Circle', u'urlkey': u'drumcircle', u'id': 2278}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Music', u'urlkey': u'music', u'id': 15018}]"
SACRAMENTO VEGAN SOCIETY,"<p><img src=""https://secure.meetupstatic.com/photos/event/c/f/6/6/event_23153094.jpeg""></p>
<p>Even if you are not vegan yet, our main goal is to meet other kind, compassionate, and healthy seeking people monthly at various times of the the month for potlucks and/or presentations, speakers, educational DVDs. We also have monthly dine outs, fitness excursions, book clubs and any other ideas you have regarding health, animal welfare and earth sustainablilty. When we have potlucks or snacks, please bring a <strong><span>plant based or vegan dish or snack (no dairy or eggs)</span></strong> to our potlucks so that everyone can eat all the dishes. We do not want to include eggs, dairy, or meat as we do not want to contribute to the suffering or early death of egg laying chickens or dairy cows.&nbsp;</p>
<p><strong>THIS meetup group is for EVERYONE interested in becoming compassionate and healthy too. This is for YOU and we make this successful by joining here together to make our events successful! We NEED you to make our compassionate and healthy vegan movement move ahead!! Thank you for joining us no matter where you are on your path to a vegan lifestyle! Our cooking classes can help you transiiton to VEGAN!!! We look forward to meeting you!! WE ALSO APPRECIATE IT YOU COULD BRING OIL FREE SNACKS OR DISHES SO WE VEGANS CAN KEEP OUR HEARTS HEALTHY AND KEEP IDEAL BODY WEIGHT FOR HEALTH. (If you want to know why we omit added oils like olive oil, coconut oil, and all vegetable oils, please email me, Linda, at veganmentor@gmail.com).</strong></p>
<p><span>Our members care about their health, animal welfare and protection of the earth. It is free to sign up with us on Sac Vegan Society Meetup. If you can, we appreciate&nbsp;</span><span>donations</span><span>&nbsp;to help us keep our society thriving. You can donate by using veganmentor@gmail.com on paypal. Thank you for any amount!Please visit our website: <a href=""http://www.sacramentovegansociety.com"">www.sacramentovegansociety.com</a></span> <br></p>
<p>To email the Organizer: Linda Middlesworth: veganmentor@gmail.com</p>
<p>If you want to see a great short clip of why we all need to be vegan, please watch:</p>
<p><a href=""http://www.youtube.com/watch?v=8GrbYVsK7vs&amp;amp"">www.youtube.com/watch?v=8GrbYVsK7vs&amp;amp</a> -</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Animal Welfare', u'urlkey': u'animalwelfare', u'id': 92}, {u'name': u'Weight Loss', u'urlkey': u'weightloss', u'id': 240}, {u'name': u'Vegetarian', u'urlkey': u'vegetarian', u'id': 309}, {u'name': u'Vegan', u'urlkey': u'vegan', u'id': 408}, {u'name': u'Animal Rights', u'urlkey': u'animalrights', u'id': 2349}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Whole Food Nutrition', u'urlkey': u'wholefood', u'id': 5951}, {u'name': u'Nutrition', u'urlkey': u'nutrition', u'id': 10161}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Animal Rescue', u'urlkey': u'animalrescue', u'id': 10495}, {u'name': u'Organic Foods', u'urlkey': u'organic-foods', u'id': 15485}, {u'name': u'Alternative Medicine', u'urlkey': u'alternative-medicine', u'id': 17150}, {u'name': u'Support', u'urlkey': u'support', u'id': 19925}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Raw Potlucks', u'urlkey': u'raw-potlucks', u'id': 28231}, {u'name': u'Vegan Potlucks and Dineouts', u'urlkey': u'vegan-potlucks-and-dineouts', u'id': 74670}]"
Angel Light Meet Up Group,"<p>Welcome Lightworkers and Metaphysical People! Our Meetup Group is for the purpose of exploring a wide range of topics from Astrology to Zen. We'll also delve into such popular subjects as Law of Attraction, Angels, Crystals and Stones, Energy Healing, Psychic Development, Animal Communication, Feng Shui, Reiki and Numerology. Meet other like minded people in a harmonious, spiritual environment. We welcome you to join us and share your experience of self-discovery and personal growth""</p>","[{u'name': u'Metaphysics', u'urlkey': u'metaphysics', u'id': 774}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Psychics', u'urlkey': u'psychics', u'id': 1523}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Law of Attraction', u'urlkey': u'lawofattraction', u'id': 3382}, {u'name': u'Angels', u'urlkey': u'angels', u'id': 7477}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Holistic Health', u'urlkey': u'holistic-health', u'id': 15478}, {u'name': u'Energy Healing', u'urlkey': u'energy-healing', u'id': 15738}, {u'name': u'Alternative Medicine', u'urlkey': u'alternative-medicine', u'id': 17150}, {u'name': u'Angel Healing, Angels, Angel Intuitives', u'urlkey': u'angel-healing-angels-angel-intuitives', u'id': 23744}]"
SF Law of Attraction / Teachings of Abraham Study Group,"<p><strong>Our Exciting Team of LOA Hosts Are Here to Welcome and Inspire You!</strong>&nbsp;<span>Complimentary </span><em>Emotional Guidance Scales</em><span> available at every meeting.</span></p>
<p><strong>We currently have 3 Law of Attraction Hosts that successfully practice the Abraham Teachings, and truly enjoy showing others how it's done:</strong></p>
<p><strong>-</strong>&nbsp;On 2nd Thursdays, we have Hypnotherapist, Visionary Artist and Law of Attraction Coach&nbsp;<a href=""http://www.anchoredinspirit.com"">Wanda Whitaker</a>.</p>
<p><img src=""http://photos3.meetupstatic.com/photos/event/4/4/8/a/600_435137546.jpeg""></p>
<p><span> <br></span></p>
<p><span>-On 4th Thursdays, we have the creator of <a href=""http://www.ourwishradio.com/2011/03/futurespeaking-creator-summer-simonton-on-our-wish-radio/"">""Future Speaking""</a>, Artist and Law of Attraction Coach <a href=""https://plus.google.com/112363048376560800631/about"">Summer Simonton</a></span><span>.</span></p>
<p><img src=""http://photos1.meetupstatic.com/photos/event/4/3/3/f/600_435137215.jpeg""></p>
<p> <br></p>
<p>-On 5th Thursdays, we have &nbsp;Spiritual Alchemist and Law of Attraction Coach <a href=""http://interioralchemy.weebly.com"">DeeDee Freeman</a>.</p>
<p><img src=""http://photos1.meetupstatic.com/photos/event/4/4/6/7/600_435137511.jpeg""></p>
<p> <br></p>
<p>Between the three experienced coaches, you always get a fresh perspective and new tools to use in your own life. We encourage you to RSVP, even though many don't..... there's always a lively, interactive group in spite of what the ""RSVPs"" show.</p>
<p> <strong>We focus on</strong> applying ""The Emotional Guidance Scale"" to everything&nbsp; that we would like to be, do, or have! We listen to recordings by Esther Hicks, then discuss and practice the techniques learned<span>.&nbsp; This material is from workshops led by ""Abraham"", a group of non-physical entities channeled through Esther.</span></p>
<p>&nbsp;<strong>DAY-TIME-LOCATION-</strong><span> Celebrate LIFE! Progressive Spiritualist Community hosts an always upbeat group </span><strong>the 2nd, 4th and 5th Thursdays, 7:30-8:45pm,</strong><span> at 4530 18th Street, SF, CA 94114 (between Ord &amp; Douglas) If coming by car, allow time for parking. By Muni, the 33-Stanyan stops within one block, and the K, L, M &amp; T lines stop 5 blocks away at Castro Street Station.</span></p>
<p>&nbsp;<strong>LOVE OFFERING-</strong><span>&nbsp;The suggested donation is $10-20, but no one is turned away for lack of funds. Your donations can be tax-deductible if we have record of you providing it (i.e. check or envelope made to CLSC). Your generosity is appreciated! Thank you!</span></p>
<p><strong>RSVP</strong> not required, but is encouraged as it inspires others to come and gives them an idea of who will be there!</p>
<p><strong>Are you new to Abraham Hicks Law of Attraction?</strong> If you're new to this subject, you will find a free downloadable version of ""<em>Ask and It Is Given""</em>, by Esther Hicks in this group's ""file"" area (located under the ""more"" button in the navigation bar). We also offer some of Hicks' books for sale at less than retail prices, including ""<em>The Vortex"" and ""The Law of Attraction""</em>. More immediate exposure to these teachings can be found on YouTube by searching ""Abraham-Hicks"". Also See <a href=""http://www.Abraham-Hicks.com"">www.Abraham-Hicks.com</a>&nbsp; Hope you'll join us soon!</p>
<p><b>For today remember-&nbsp;</b></p>
<p><em>""Things that matter most, must never be at the mercy of things that matter least.""-</em>-Goethe</p>","[{u'name': u'Fitness', u'urlkey': u'fitness', u'id': 242}, {u'name': u'Metaphysics', u'urlkey': u'metaphysics', u'id': 774}, {u'name': u'Abraham Hicks', u'urlkey': u'abrahamhicks', u'id': 2756}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Law of Attraction', u'urlkey': u'lawofattraction', u'id': 3382}, {u'name': u'Social Networking', u'urlkey': u'socialnetwork', u'id': 4422}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Holistic Health', u'urlkey': u'holistic-health', u'id': 15478}, {u'name': u'Stress Relief', u'urlkey': u'stress-relief', u'id': 17075}, {u'name': u'Alternative Medicine', u'urlkey': u'alternative-medicine', u'id': 17150}, {u'name': u'Entrepreneurship', u'urlkey': u'entrepreneurship', u'id': 19882}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Self Exploration', u'urlkey': u'self-exploration', u'id': 29158}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}]"
