id,created_at,text
9.90848E+17,4/30/2018 7:00,    jeffs4u2: JonStall2009 charlespinion Roger51189854 theonlyfranklin proviewsusa Iam_Mimi_Long bur… https://t.co/b0rxK1jaGA
9.90848E+17,4/30/2018 7:00,    danintheoutback: democracy_fire katalin_pota JonStall2009 OldWhiteManLfty rook429 Iam_Mimi_Long… https://t.co/9PH3vE8Fz2
9.90848E+17,4/30/2018 7:00,    proviewsusa: WayneLogan12 democracy_fire adirado29 soggystella1 charlespinion katalin_pota JonSt… https://t.co/vHJlRKmN94
9.90848E+17,4/30/2018 7:00,    mobygrapefan: WayneLogan12 democracy_fire adirado29 soggystella1 charlespinion katalin_pota JonS… https://t.co/HO0zMJ77p4
9.90848E+17,4/30/2018 7:00,"   Joan: #HillaryClinton for #HillaryClinton

RTmobygrapefan            
WayneLogan12    Joan ....
https://t.co/7WSb3UOFVm"
9.90848E+17,4/30/2018 7:00,"   Joan: #HillaryClinton for #Hillary #Clinton
👇

RTmobygrapefan                   
WayneLogan12    J… https://t.co/nRHdamQ3ES"
9.90848E+17,4/30/2018 7:00,    mobygrapefan: WayneLogan12 democracy_fire adirado29 soggystella1 charlespinion katalin_pota JonS… https://t.co/jZ8zQGxGQd
9.90848E+17,4/30/2018 7:00,"   Joan: Help select new campaign slogan:
#Clinton for #Corporations or #ClintonForMoreCash
#Clinton for… https://t.co/zaC42ipbEs"
9.90848E+17,4/30/2018 7:00,   Joan: mobygrapefan WayneLogan12 democracy_fire adirado29 soggystella1 charlespinion katalin_pota JonStall… https://t.co/lbem6HUMZi
9.90848E+17,4/30/2018 7:00,    mobygrapefan: WayneLogan12 democracy_fire adirado29 soggystella1 charlespinion katalin_pota JonS… https://t.co/87jhbvx568
9.90848E+17,4/30/2018 7:00,"   proviewsusa
WayneLogan12    Joan ....
If he was a DEM he would be voting with GOP, getting… https://t.co/gAm8L0WlUm"
9.90848E+17,4/30/2018 7:00,    proviewsusa: WayneLogan12 democracy_fire adirado29 soggystella1 charlespinion katalin_pota JonSt… https://t.co/kfYM3kPtws
9.90848E+17,4/30/2018 7:00,    rosevine3: JJMCCABE2 VirginiaInCal AlafiaGrandma Twitlertwit norrisr93 TheGOPJesus    Joa… https://t.co/s0KWJBnAgW
9.90488E+17,4/29/2018 7:09,   : Democrats need to stop believing this myth about Trump's base https://t.co/encIl40dDZ #Liberal
