name,description,topics
Citizen Research and Storytelling Meetup,"<p>Are you worried about the direction this country seems to be taking? Do you wonder what you can do to contribute to a more fair, inclusive, and equal society? Are you itching to do something? Then join the FAIR Money citizen research and storytelling collective to talk about building a future we want to live in!</p>","[{u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Political Action', u'urlkey': u'political-action', u'id': 21461}, {u'name': u'Affordable Housing', u'urlkey': u'affordable-housing', u'id': 44662}, {u'name': u'Political Philosophy', u'urlkey': u'political-philosophy', u'id': 45063}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Income Inequality', u'urlkey': u'income-inequality', u'id': 344981}, {u'name': u'Diversity and Inclusion', u'urlkey': u'diversity-and-inclusion', u'id': 462552}, {u'name': u'Inclusion', u'urlkey': u'inclusion', u'id': 583192}]"
VoteMatrix Revolution to Fix Democracy,"<p>If you are tired&nbsp;of politics, disappointed&nbsp;in our leaders, or feel that your vote does&nbsp;not&nbsp;count&nbsp;then&nbsp;Join the Movement to Revolutionize Democracy &nbsp;(@VoteMatrix #FixDemocracy)</p>
<p>Join the worldwide movement to fix the largest problems in Democracy through activism and technology. Starting in Sacramento CA we can change the world.</p>","[{u'name': u'Election Reform', u'urlkey': u'electionreform', u'id': 2049}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Vote', u'urlkey': u'vote', u'id': 19278}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Revolution', u'urlkey': u'revolution', u'id': 19844}, {u'name': u'Elections', u'urlkey': u'elections', u'id': 40198}, {u'name': u'Candidates and Elections', u'urlkey': u'candidates-and-elections', u'id': 97246}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Candidate / Election Awareness', u'urlkey': u'candidate-election-awareness', u'id': 114017}, {u'name': u'Political Campaigning', u'urlkey': u'political-campaigning', u'id': 117204}, {u'name': u'Social Revolution', u'urlkey': u'social-revolution', u'id': 133796}, {u'name': u'social media and government', u'urlkey': u'social-media-and-government', u'id': 154045}, {u'name': u'Clean Fair Transparent Elections', u'urlkey': u'clean-fair-transparent-elections', u'id': 235541}, {u'name': u'Make Every Vote Count', u'urlkey': u'make-every-vote-count', u'id': 1458222}]"
Lamorinda Democratic Club Meetup,"<p>Calling fellow Democrats from the East Bay, join us for conversation, refreshments and organizing. Our motto is to Engage, Educate and Elect!</p>","[{u'name': u'Democratic Party', u'urlkey': u'democrat', u'id': 96}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}]"
San Jose Political Activism Meetup,"<p>People that are interested in holding our elected leaders accountable, upholding our constitution, improving civil rights for everyone, and eschewing various forms of discrimination, including, but not limited to racism, xenophobia, sexism, misogyny, homophobia, and bigotry. People that are socially liberal (civil rights, common sense regulation, abortion rights, marriage equality), fiscally conservative (reduced spending and national debt, balanced budget, limited government), and believe in American exceptionalism (democratic principles, free but fair trade, legal immigration, and a land of laws).</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}]"
Placer Voices United #indivisible #resist,"<p>This is a grassroots group that will meet regularly to review Trump/right-wing policies in order to present our thoughts and feelings to our local Congressional Reps. Want to do something about the current political climate, but you feel powerless? Then let's get together and do something that matters.</p>
<p>You can also find us at <a href=""https://www.facebook.com/groups/placercountyprogressivesagainsttrump/"">https://www.facebook.com/groups/placercountyprogressivesagainsttrump/</a></p>","[{u'name': u'Liberals', u'urlkey': u'liberal', u'id': 2178}, {u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'Intellectual Discussion', u'urlkey': u'intellectual-discussion', u'id': 15083}, {u'name': u'U.S. Politics', u'urlkey': u'u-s-politics', u'id': 16547}, {u'name': u'political women', u'urlkey': u'political-women', u'id': 17911}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Political Action', u'urlkey': u'political-action', u'id': 21461}, {u'name': u'Political', u'urlkey': u'political', u'id': 21474}, {u'name': u'Political Philosophy', u'urlkey': u'political-philosophy', u'id': 45063}, {u'name': u'Social and Political Activism', u'urlkey': u'social-and-political-activism', u'id': 80680}, {u'name': u'Political Reform', u'urlkey': u'political-reform', u'id': 89940}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Political Campaigning', u'urlkey': u'political-campaigning', u'id': 117204}, {u'name': u'Progressives', u'urlkey': u'wisconsin-progressives', u'id': 528482}]"
Code For Democracy SF,"<p>Who should join: You should join if the recent political climate has created in you a desire to ""do something"" and if you feel that a good way for you to do something will involve leveraging technology. The original Code For Democracy NYC group was founded on Jan 20th 2017, and is growing quickly. I hope and expect that we can develop a great group in SF to leverage tech for democracy, equality, and fact-based policy.</p> 
<p>What will we do: We are brand new, so I expect that the first meetup will center around 2 goals: 1. We will brainstorm ways that we can work together to make a difference, locally or at a national level. This can be through webapps, phone apps, novel dissemination of information, donating tech services, etc. 2. We will form groups around projects of merit discussed in step 2 and get to work.</p> 
<p>What we are NOT: 1. We are not a debate group. Of course, alignment on issues within the scope of each project will be important for efficacy and unity, but many of us spend many hours learning, debating, and evangelizing already; this group is for taking action. 2. We are not exclusive: Anyone and everyone is welcome to attend and will be treated with respect.</p>","[{u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'Web Technology', u'urlkey': u'web', u'id': 10209}, {u'name': u'Web Development', u'urlkey': u'web-development', u'id': 15582}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Entrepreneurship', u'urlkey': u'entrepreneurship', u'id': 19882}, {u'name': u'Data Analytics', u'urlkey': u'data-analytics', u'id': 30928}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'Computer programming', u'urlkey': u'computer-programming', u'id': 48471}]"
Women's Resistance ~ Santa Cruz,"<p>This group is for women (and men) who want to exchange ideas, share resources, offer support and motivation for like-minded people, and talk about what's happening and how we can collaborate to resist! No organizing experience required. Let's learn together.</p>","[{u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Community Organizations', u'urlkey': u'communityorg', u'id': 10485}, {u'name': u'Intellectual Discussion', u'urlkey': u'intellectual-discussion', u'id': 15083}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Political Action', u'urlkey': u'political-action', u'id': 21461}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'Civic Engagement', u'urlkey': u'civic-engagement', u'id': 37181}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Civic Responsibility', u'urlkey': u'civic-responsibility', u'id': 45265}, {u'name': u'Civic Action', u'urlkey': u'civic-action', u'id': 100678}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Empowering People to Empower Each Other', u'urlkey': u'empowering-people-to-empower-each-other', u'id': 616892}]"
Liberal Think Tank,"<p>LIBERAL THINK TANK&nbsp; meets casually in the Loomis-Rocklin-Roseville area to meet and discuss politically-related issues of the day--typically national, sometimes local, sometimes international.&nbsp; We try to emphasize the FACTS OF THE MATTER REGARDING SIGNIFICANT ISSUES, so that we can all feel better informed on political events and issues that sometimes seem complex or disturbing to a mind-boggling degree.&nbsp; Meetings will generally be held at public venues, usually coffee houses, sometimes in the day, sometimes in the evening, so all members can find some meetings to match their schedules.&nbsp; An essential goal of our group is to enjoy our meetings in a friendly, respectful manner.&nbsp; &nbsp;Generally speaking, the meetings will begin with WHAT'S ON YOUR MIND (open to any relevant topic), followed by a focus on one or more current issues or political development and we will try to get command of the facts, the players, and so forth on that particular issue.&nbsp; Meetings may then move on to other topics.&nbsp; Facilitator will usually have one or more hand-outs based on factual summaries of recent articles or books.</p>
<p><span>This group is for people who identify themselves as ""politically centrist, liberal, or progressive"" and membership is only for people who&nbsp; interact with others in a friendly, respectful manner.&nbsp; &nbsp;</span> <br></p>
<p> <br></p>","[{u'name': u'Current Events', u'urlkey': u'currentevents', u'id': 1142}, {u'name': u'Liberals', u'urlkey': u'liberal', u'id': 2178}, {u'name': u'Political Cafe', u'urlkey': u'politicalcafe', u'id': 3334}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Intellectual Discussion', u'urlkey': u'intellectual-discussion', u'id': 15083}, {u'name': u'U.S. Politics', u'urlkey': u'u-s-politics', u'id': 16547}, {u'name': u'Learning', u'urlkey': u'learning', u'id': 18296}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Political Action', u'urlkey': u'political-action', u'id': 21461}, {u'name': u'Political Philosophy', u'urlkey': u'political-philosophy', u'id': 45063}, {u'name': u'Knowledge Sharing', u'urlkey': u'knowledge-sharing', u'id': 65780}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Progressives', u'urlkey': u'wisconsin-progressives', u'id': 528482}]"
#TheResistance San Francisco,"<p>Trump is #NotOurPresident - We are #TheResistance! We will organize and promote peaceful protests (We have <b>ZERO tolerance</b> <b>for violence</b> <b>or property damage</b>) and LOUDLY speak out against Trump. He does not speak for us - WE speak for us.</p>
<p>Bring cough drops, water, colorful protest signs, and an appetite for fun, peaceful, loving, PROTEST! We're on the right side of history and we WILL win! <br></p>","[{u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Liberals', u'urlkey': u'liberal', u'id': 2178}, {u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'U.S. Politics', u'urlkey': u'u-s-politics', u'id': 16547}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Progressive Politics', u'urlkey': u'progressive-politics', u'id': 68844}, {u'name': u'Progressives', u'urlkey': u'wisconsin-progressives', u'id': 528482}]"
Women's Resistance ~ San Jose,"<p><span>This group is for women (and men) who want to exchange ideas, share resources, offer support and motivation in resistance to our current administration.</span> <br></p>","[{u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Community Organizations', u'urlkey': u'communityorg', u'id': 10485}, {u'name': u'U.S. Politics', u'urlkey': u'u-s-politics', u'id': 16547}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Community Building', u'urlkey': u'community-building', u'id': 20727}, {u'name': u'Political Action', u'urlkey': u'political-action', u'id': 21461}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'Political Networking', u'urlkey': u'political-networking', u'id': 58711}, {u'name': u'Women in Politics', u'urlkey': u'women-in-politics', u'id': 61077}, {u'name': u'Progressive Politics', u'urlkey': u'progressive-politics', u'id': 68844}, {u'name': u'Local Political Events', u'urlkey': u'local-political-events', u'id': 81708}]"
Indivisible San Jose,"<p>Come join us if you feel strongly about resisting the Trump and Republican agenda but don't know how to get started. We are 600 members strong, focusing on the 2018 elections, immigration, social security and Medicare, and other issues. We have two goals: help our individual members become more politically effective and develop ways to use the strengths of all group members to guide and influence our members of congress, resist the Trump and Republican policies and actions, and to impact the 2018 elections. We follow IndivisibleGuide recommended principles and procedures. &nbsp;Check us out at FB Indivisible San Jose.&nbsp;</p>
<p>Our web address: <a href=""https://www.facebook.com/groups/indivisiblesanjose"">https://www.facebook.com/groups/indivisiblesanjose</a></p>
<p> Our website is <a>www.indivisiblesanjose.org.</a> Check it out and subscribe to our newsletter. You will receive event updates, News, and our weekly blog.&nbsp;</p>
<p>Join our Rapid Response Text service. Text ISJTEAM to 33222.&nbsp;</p>
<p>Looking forward to meeting you.&nbsp;</p>
<p> <br></p>","[{u'name': u'Grassroots Progressives', u'urlkey': u'grassrootsprog', u'id': 10190}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Indivisible', u'urlkey': u'indivisible', u'id': 1512303}]"
Indivisible Resistors - Silicon Valley,"<p>We're young, old, straight, queer, white, not-white... just folk resisting Trump. <br> <br>Our starting point is ""The Indivisibility Guide"" (<a href=""https://www.indivisibleguide.com/guide/"" class=""linkified"">https://www.indivisibleguide.com/guide/</a>). &nbsp;Repeatedly contacting Congress is our core mission - by phone, by fax, by creative means. We &lt;3 town halls. <br> <br>Some of us also enjoy marches, many are dancers, and all of us like laughing, so we may have a flash mob in the dry season.</p>
<p>Commitment level varies widely and that is aok. <br> <br>We meet twice a month, reviewing, planning, connecting. <br> <br>Meetings are 7PM on 1st and 3rd Wednesdays. Current location is 6148 Bollinger Ave, San Jose. That's far far west San Jose - Cupertino in all but name. <br> <br>We're fortunate to have professional project management coordinating/facilitating.</p>
<p>Home base for us is Facebook at&nbsp;<a href=""http://fb.me/IndivisibleResistorsSV"">fb.me/IndivisibleResistorsSV</a>&nbsp; <br> <br> <br><a href=""https://www.facebook.com/South-Bay-Rapid-Response-Indivisible-358712034498878/"" class=""linkified""></a></p>","[{u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'Grassroots Progressives', u'urlkey': u'grassrootsprog', u'id': 10190}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Flash Mobs', u'urlkey': u'flash-mobs', u'id': 25168}, {u'name': u'Civic Engagement', u'urlkey': u'civic-engagement', u'id': 37181}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Resistance', u'urlkey': u'resistance', u'id': 1504212}, {u'name': u'Stop Trump', u'urlkey': u'stop-trump', u'id': 1510320}, {u'name': u'The Resistance', u'urlkey': u'the-resistance', u'id': 1510879}, {u'name': u'Supporting Women In the Age of Trump', u'urlkey': u'supporting-women-in-the-age-of-trump', u'id': 1511456}, {u'name': u'Unite against Trump', u'urlkey': u'unite-against-trump', u'id': 1512179}, {u'name': u'Indivisible', u'urlkey': u'indivisible', u'id': 1512303}]"
2nd meeting of Indivisible Hamilton WG,<p>This is our 2nd meeting following a spectacular kickoff meeting. We will use thus meeting to tune our group's focus and priorities. Come join us. We started at 4 members 15 days ago and we are over 65 members. Come add your energy and passion.</p>,"[{u'name': u'Democratic Party', u'urlkey': u'democrat', u'id': 96}, {u'name': u'Liberals', u'urlkey': u'liberal', u'id': 2178}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Grassroots Progressives', u'urlkey': u'grassrootsprog', u'id': 10190}, {u'name': u'Community Organizations', u'urlkey': u'communityorg', u'id': 10485}, {u'name': u'Volunteering', u'urlkey': u'volunteering', u'id': 16645}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Community Building', u'urlkey': u'community-building', u'id': 20727}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Progressives', u'urlkey': u'wisconsin-progressives', u'id': 528482}, {u'name': u'The Resistance', u'urlkey': u'the-resistance', u'id': 1510879}]"
We The People: A Bay Area Resistance Group,"<p>Come join us if you want to take action against the Trump agenda. Take Back Congress &amp; the Presidency. We are phone banking, fundraising for candidates, marching, calling our CongressMembers and more. We have an average of 2 ways to Take Action a week (come to those you can). <br></p>
<p>We are primarily from the Eastern South Bay and Peninsula. We welcome everyone. <br></p>
<p>Join our Facebook group at <a href=""https://www.facebook.com/groups/1080494882059018/"" class=""linkified"">https://www.facebook.com/groups/10804948820...</a><a href=""https://www.facebook.com/groups/1080494882059018/edit/""></a></p>
<p>Welcome to the #resistance.</p>","[{u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'U.S. Politics', u'urlkey': u'u-s-politics', u'id': 16547}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Progressive Politics', u'urlkey': u'progressive-politics', u'id': 68844}, {u'name': u'Resistance', u'urlkey': u'resistance', u'id': 1504212}, {u'name': u'Love Trumps Hate', u'urlkey': u'love-trumps-hate', u'id': 1511594}]"
Single Payer San Benito County Health Care Meetup,"<p>If you want to change our health care system, please join us. We are San Benito county residents and advocates for a single payer health care system. Most developed nations like Canada France Germany Japan Taiwan and other use a single payer system. It lower the cost of prescription drugs and health care, Has no deductibles, no co-pays, everyone is covered under the same policy. To many people with full time jobs and employee provided health insurance are forced into bankruptcy because they got sick and could not pay their medical bills. Other developed nations look at the United State and ask ""how can they let it happen?"" We are not sitting idly by and letting it happen. We are organizing a grass roots group that will change the health care system. Please join us because you can make difference.</p>","[{u'name': u'Healthcare Reform', u'urlkey': u'healthcare-reform', u'id': 1519}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'U.S. Politics', u'urlkey': u'u-s-politics', u'id': 16547}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Health Care Reform', u'urlkey': u'health-care-reform', u'id': 24416}, {u'name': u'Health Care', u'urlkey': u'health-care', u'id': 38378}, {u'name': u'Progressive Politics', u'urlkey': u'progressive-politics', u'id': 68844}, {u'name': u'Social and Political Activism', u'urlkey': u'social-and-political-activism', u'id': 80680}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Healthcare Innovation', u'urlkey': u'healthcare-innovation', u'id': 154951}, {u'name': u'Healthcare', u'urlkey': u'healthcare', u'id': 1091172}]"
Peninsula Feminist Book Club,"<p>Hello Feminists,</p>
<p>Everyone who is interested in learning about, talking about and/or meeting people who care about feminism and gender equity is welcome.&nbsp;</p>
<p>We recognize that each of us will have a different perspective to add to discussions. No one person's opinion or perspective is the ""right"" one. We recognize that hearing different perspectives will add to our own pool of knowledge.</p>
<p>The books we read are resources. We also talk about other subjects related to feminism and gender equity.</p>
<p>This is also a place where you can share your radical ideas. When a member wants to share an idea or observation that feels vulnerable to share, &nbsp;that member can ask beforehand to be listened to only. Other members then will not share their different opinions at that time and instead be a witness to the courage of that member.</p>
<p> <br></p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}]"
La Nueva Causa | The New Cause (SJ),"<p>UNITY | COMMUNITY | EMPOWERMENT</p>
<p>Our meetings will take place locally, and we will be bringing in members of the Latino/minority community to discuss our shared experiences, struggles and contributions. Together we will be building the courage to stand up for ourselves, learn self value, and take our seat at the table in a nation we have helped create. This means better futures for our children, better opportunities in the work place, and fighting for the dignity and respect we deserve. No matter what background, economic status, sexual orientation, or education you may have, you are welcome in joining La Nueva Causa-The New Cause.</p>
<p>Be apart of the Movement!</p>","[{u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Community Organizations', u'urlkey': u'communityorg', u'id': 10485}, {u'name': u'Volunteering', u'urlkey': u'volunteering', u'id': 16645}, {u'name': u'Latino/a Friends', u'urlkey': u'latino-a-friends', u'id': 18578}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Organizing', u'urlkey': u'organizing', u'id': 19593}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Community Building', u'urlkey': u'community-building', u'id': 20727}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'empowerment', u'urlkey': u'empowerment', u'id': 36664}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Hispanic Culture and Heritage', u'urlkey': u'hispanic-culture-and-heritage', u'id': 69792}, {u'name': u'Latino Culture', u'urlkey': u'latino-culture', u'id': 74736}, {u'name': u'Hispanic', u'urlkey': u'hispanic', u'id': 131992}, {u'name': u'Hispanic culture', u'urlkey': u'hispanic-culture', u'id': 178451}]"
The 15/30 Post Card Activists,"<p>Are you upset with the things happening in congress? Do you want to get your voice heard? This is the group for you! Two times a month (around the 15th and 30th) we will meet to write political post cards to our senators, representatives, president, and cabinet members to tell them what we would like! Want them to vote against a piece of legislation? Want to vote for a piece of legislation? Want to tell them something else?</p> 
<p>I will have an action sheet ready for you to use, that will include action items, description of items, background information, sample texts, as well as all the addresses you need! These events can be overwhelming at first, but I will be there to help you, and with every post card written, it gets a little bit easier. Once you are done, you can give the post cards back to me, or take them yourself, and I will drop them off at the post office, and our voices will be heard!</p>","[{u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'U.S. Politics', u'urlkey': u'u-s-politics', u'id': 16547}, {u'name': u'political women', u'urlkey': u'political-women', u'id': 17911}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Political Action', u'urlkey': u'political-action', u'id': 21461}, {u'name': u'Political', u'urlkey': u'political', u'id': 21474}, {u'name': u'Women in Politics', u'urlkey': u'women-in-politics', u'id': 61077}, {u'name': u'Progressive Politics', u'urlkey': u'progressive-politics', u'id': 68844}, {u'name': u'Social and Political Activism', u'urlkey': u'social-and-political-activism', u'id': 80680}, {u'name': u'Political Discussion', u'urlkey': u'political-discussion', u'id': 86256}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Honest Politics', u'urlkey': u'honest-politics', u'id': 119625}]"
Safe Places - Social Activism,"<p>Are you a protective person? Do you believe in the the Dream of Martin Luther King Jr? Are you unwilling to sit by while fellow community members are being beaten in the streets and hospitalized for their political beliefs? Do you want your children growing up in a country where they are free to think and express their opinions without fear of violent repercussions? Let's meet up to discuss nonviolent political activism, brainstorm together about what we can do to turn the tide here in the Bay Area, and get out there and DO something!</p>","[{u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Community', u'urlkey': u'community', u'id': 15227}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'San Francisco Bay Area', u'urlkey': u'san-francisco-bay-area', u'id': 20065}, {u'name': u'Public Safety', u'urlkey': u'public-safety', u'id': 20645}, {u'name': u'Nonviolence', u'urlkey': u'nonviolence', u'id': 22322}, {u'name': u'Non-partisan Political Action', u'urlkey': u'non-partisan-political-action', u'id': 26516}, {u'name': u'UC Berkeley', u'urlkey': u'uc-berkeley', u'id': 46615}, {u'name': u'Conflict Resolution', u'urlkey': u'conflict-resolution', u'id': 47941}, {u'name': u'Berkeley', u'urlkey': u'berkeley', u'id': 48493}, {u'name': u'Political Discussion', u'urlkey': u'political-discussion', u'id': 86256}, {u'name': u'Peace and Nonviolence', u'urlkey': u'peace-and-nonviolence', u'id': 166793}, {u'name': u'Nonviolent Revolution', u'urlkey': u'nonviolent-revolution', u'id': 1395392}]"
Placer Women Democrats Monthly Social,"<p>Join a fun and engaged group of like minded women in Roseville, Rocklin, Auburn and Granite Bay for a drink and some #resistance talk. We are a NEW Democratic Club in South Placer that has grown to over 250 members since January</p>","[{u'name': u'Democratic Party', u'urlkey': u'democrat', u'id': 96}, {u'name': u'Political Cafe', u'urlkey': u'politicalcafe', u'id': 3334}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Progressive Democrats of America', u'urlkey': u'pdamerica', u'id': 10128}, {u'name': u""Women's Social"", u'urlkey': u'women', u'id': 10232}, {u'name': u'Intellectual Discussion', u'urlkey': u'intellectual-discussion', u'id': 15083}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Community Building', u'urlkey': u'community-building', u'id': 20727}, {u'name': u'Democratic Women', u'urlkey': u'democratic-women', u'id': 26758}, {u'name': u'Political Philosophy', u'urlkey': u'political-philosophy', u'id': 45063}, {u'name': u'Democratic Discussion', u'urlkey': u'democratic-discussion', u'id': 82702}, {u'name': u'#Resist', u'urlkey': u'resist', u'id': 1512685}]"
Magnify Progress,"<p>Join members of the Silicon Valley tech community eager to apply their skills to effect change.&nbsp;</p>
<p>Enjoy fancy drinks and optimistic conversation.&nbsp;</p>
<p>Let's come together to use our skills and expertise to help build a better future for America!</p>
<p><span> <br></span></p>
<p><img src=""https://secure.meetupstatic.com/photos/event/7/2/2/3/600_461489219.jpeg""></p>
<p> <br></p>","[{u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Grassroots Progressives', u'urlkey': u'grassrootsprog', u'id': 10190}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Resist Tyranny and Corruption', u'urlkey': u'resist-tyranny-and-corruption', u'id': 19804}, {u'name': u'People Helping People', u'urlkey': u'people-helping-people', u'id': 20274}, {u'name': u'Making a Difference in the World', u'urlkey': u'making-a-difference-in-the-world', u'id': 21728}, {u'name': u'Random Acts of Kindness', u'urlkey': u'random-acts-of-kindness', u'id': 38044}, {u'name': u'Paying it forward', u'urlkey': u'paying-it-forward', u'id': 70072}, {u'name': u'Acts of Kindness', u'urlkey': u'acts-of-kindness', u'id': 77664}, {u'name': u'Progressives', u'urlkey': u'wisconsin-progressives', u'id': 528482}, {u'name': u'Resistance', u'urlkey': u'resistance', u'id': 1504212}, {u'name': u'The Resistance', u'urlkey': u'the-resistance', u'id': 1510879}, {u'name': u'Indivisible', u'urlkey': u'indivisible', u'id': 1512303}, {u'name': u'#Resist', u'urlkey': u'resist', u'id': 1512685}]"
